amount,balance,cancelYn,date,storeId,transactionId
22554,229,N,2021-05-01,6717131,cc47167a-c24-4589-9548-000000000364
84859,734,Y,2021-06-02,5460431,cc57167a-c25-4589-9548-000000000365
43872,512,N,2021-07-03,2033931,cc67167a-c26-4589-9548-000000000366
80170,583,N,2021-08-04,595361,cc77167a-c27-4589-9548-000000000367
48116,326,Y,2021-09-05,5603431,cc87167a-c28-4589-9548-000000000368
62293,246,N,2021-10-06,6717131,cc97167a-c29-4589-9548-000000000369
64878,590,Y,2021-11-07,5460431,cc07167a-c20-4589-9548-000000000370
8528,554,N,2021-12-08,2033931,cc17167a-c21-4589-9548-000000000371
82057,707,Y,2021-01-09,595361,cc27167a-c22-4589-9548-000000000372
69401,266,Y,2021-02-10,5603431,cc37167a-c23-4589-9548-000000000373
21134,366,Y,2021-03-11,6717131,cc47167a-c24-4589-9548-000000000374
6493,333,N,2021-04-12,5460431,cc57167a-c25-4589-9548-000000000375
55592,120,Y,2021-05-13,2033931,cc67167a-c26-4589-9548-000000000376
23090,264,Y,2021-06-14,595361,cc77167a-c27-4589-9548-000000000377
67648,102,N,2021-07-15,5603431,cc87167a-c28-4589-9548-000000000378
61488,88,N,2021-08-16,6717131,cc97167a-c29-4589-9548-000000000379
64226,964,Y,2021-09-17,5460431,cc07167a-c20-4589-9548-000000000380
67253,836,N,2021-10-18,2033931,cc17167a-c21-4589-9548-000000000381
82407,926,N,2021-11-19,595361,cc27167a-c22-4589-9548-000000000382
47236,574,N,2021-12-20,5603431,cc37167a-c23-4589-9548-000000000383
93101,277,Y,2021-01-21,6717131,cc47167a-c24-4589-9548-000000000384
38964,593,N,2021-02-22,5460431,cc57167a-c25-4589-9548-000000000385
42722,839,N,2021-03-23,2033931,cc67167a-c26-4589-9548-000000000386
28391,50,Y,2021-04-24,595361,cc77167a-c27-4589-9548-000000000387
37127,825,N,2021-05-25,5603431,cc87167a-c28-4589-9548-000000000388
45486,99,N,2021-06-26,6717131,cc97167a-c29-4589-9548-000000000389
84044,244,Y,2021-07-27,5460431,cc07167a-c20-4589-9548-000000000390
56063,353,N,2021-08-28,2033931,cc17167a-c21-4589-9548-000000000391
80312,220,Y,2021-09-01,595361,cc27167a-c22-4589-9548-000000000392
17682,723,N,2021-10-02,5603431,cc37167a-c23-4589-9548-000000000393
88420,392,N,2021-11-03,6717131,cc47167a-c24-4589-9548-000000000394
37116,113,Y,2021-12-04,5460431,cc57167a-c25-4589-9548-000000000395
39187,991,N,2021-01-05,2033931,cc67167a-c26-4589-9548-000000000396
25389,710,N,2021-02-06,595361,cc77167a-c27-4589-9548-000000000397
99835,394,Y,2021-03-07,5603431,cc87167a-c28-4589-9548-000000000398
96919,818,Y,2021-04-08,6717131,cc97167a-c29-4589-9548-000000000399
9044,690,Y,2021-05-09,5460431,cc07167a-c20-4589-9548-000000000400
72094,556,N,2021-06-10,2033931,cc17167a-c21-4589-9548-000000000401
5973,945,Y,2021-07-11,595361,cc27167a-c22-4589-9548-000000000402
17242,151,Y,2021-08-12,5603431,cc37167a-c23-4589-9548-000000000403
16790,191,N,2021-09-13,6717131,cc47167a-c24-4589-9548-000000000404
76557,708,Y,2021-10-14,5460431,cc57167a-c25-4589-9548-000000000405
46607,367,Y,2021-11-15,2033931,cc67167a-c26-4589-9548-000000000406
29552,735,N,2021-12-16,595361,cc77167a-c27-4589-9548-000000000407
11697,160,N,2021-01-17,5603431,cc87167a-c28-4589-9548-000000000408
99803,333,Y,2021-02-18,6717131,cc97167a-c29-4589-9548-000000000409
47802,100,Y,2021-03-19,5460431,cc07167a-c20-4589-9548-000000000410
30630,993,N,2021-04-20,2033931,cc17167a-c21-4589-9548-000000000411
74702,655,Y,2021-05-21,595361,cc27167a-c22-4589-9548-000000000412
13201,20,Y,2021-06-22,5603431,cc37167a-c23-4589-9548-000000000413
3100,364,Y,2021-07-23,6717131,cc47167a-c24-4589-9548-000000000414
68161,794,N,2021-08-24,5460431,cc57167a-c25-4589-9548-000000000415
54315,731,Y,2021-09-25,2033931,cc67167a-c26-4589-9548-000000000416
83829,166,Y,2021-10-26,595361,cc77167a-c27-4589-9548-000000000417
70658,755,N,2021-11-27,5603431,cc87167a-c28-4589-9548-000000000418
16755,601,Y,2021-12-28,6717131,cc97167a-c29-4589-9548-000000000419
36383,775,Y,2021-01-01,5460431,cc07167a-c20-4589-9548-000000000420
85708,494,Y,2021-02-02,2033931,cc17167a-c21-4589-9548-000000000421
367,940,Y,2021-03-03,595361,cc27167a-c22-4589-9548-000000000422
8252,765,N,2021-04-04,5603431,cc37167a-c23-4589-9548-000000000423
65067,166,Y,2021-05-05,6717131,cc47167a-c24-4589-9548-000000000424
5372,702,Y,2021-06-06,5460431,cc57167a-c25-4589-9548-000000000425
659,854,N,2021-07-07,2033931,cc67167a-c26-4589-9548-000000000426
63340,644,N,2021-08-08,595361,cc77167a-c27-4589-9548-000000000427
40032,254,Y,2021-09-09,5603431,cc87167a-c28-4589-9548-000000000428
5870,110,N,2021-10-10,6717131,cc97167a-c29-4589-9548-000000000429
1880,198,N,2021-11-11,5460431,cc07167a-c20-4589-9548-000000000430
46394,618,Y,2021-12-12,2033931,cc17167a-c21-4589-9548-000000000431
26192,481,Y,2021-01-13,595361,cc27167a-c22-4589-9548-000000000432
87606,820,N,2021-02-14,5603431,cc37167a-c23-4589-9548-000000000433
99628,234,N,2021-03-15,6717131,cc47167a-c24-4589-9548-000000000434
40305,916,Y,2021-04-16,5460431,cc57167a-c25-4589-9548-000000000435
48474,920,Y,2021-05-17,2033931,cc67167a-c26-4589-9548-000000000436
94466,150,Y,2021-06-18,595361,cc77167a-c27-4589-9548-000000000437
968,282,N,2021-07-19,5603431,cc87167a-c28-4589-9548-000000000438
65163,963,Y,2021-08-20,6717131,cc97167a-c29-4589-9548-000000000439
14759,942,N,2021-09-21,5460431,cc07167a-c20-4589-9548-000000000440
95574,941,N,2021-10-22,2033931,cc17167a-c21-4589-9548-000000000441
20132,353,Y,2021-11-23,595361,cc27167a-c22-4589-9548-000000000442
78850,174,N,2021-12-24,5603431,cc37167a-c23-4589-9548-000000000443
61625,61,N,2021-01-25,6717131,cc47167a-c24-4589-9548-000000000444
70059,129,Y,2021-02-26,5460431,cc57167a-c25-4589-9548-000000000445
8647,972,Y,2021-03-27,2033931,cc67167a-c26-4589-9548-000000000446
24128,52,Y,2021-04-28,595361,cc77167a-c27-4589-9548-000000000447
30500,819,N,2021-05-01,5603431,cc87167a-c28-4589-9548-000000000448
28630,707,N,2021-06-02,6717131,cc97167a-c29-4589-9548-000000000449
6765,61,Y,2021-07-03,5460431,cc07167a-c20-4589-9548-000000000450
85237,3,N,2021-08-04,2033931,cc17167a-c21-4589-9548-000000000451
62031,853,Y,2021-09-05,595361,cc27167a-c22-4589-9548-000000000452
141,635,N,2021-10-06,5603431,cc37167a-c23-4589-9548-000000000453
78394,225,Y,2021-11-07,6717131,cc47167a-c24-4589-9548-000000000454
58436,983,Y,2021-12-08,5460431,cc57167a-c25-4589-9548-000000000455
9790,189,Y,2021-01-09,2033931,cc67167a-c26-4589-9548-000000000456
36843,601,Y,2021-02-10,595361,cc77167a-c27-4589-9548-000000000457
23484,371,Y,2021-03-11,5603431,cc87167a-c28-4589-9548-000000000458
26180,61,N,2021-04-12,6717131,cc97167a-c29-4589-9548-000000000459
89721,250,N,2021-05-13,5460431,cc07167a-c20-4589-9548-000000000460
1460,546,N,2021-06-14,2033931,cc17167a-c21-4589-9548-000000000461
48074,47,Y,2021-07-15,595361,cc27167a-c22-4589-9548-000000000462
11461,112,Y,2021-08-16,5603431,cc37167a-c23-4589-9548-000000000463
70486,319,N,2021-09-17,6717131,cc47167a-c24-4589-9548-000000000464
41026,390,Y,2021-10-18,5460431,cc57167a-c25-4589-9548-000000000465
25232,29,N,2021-11-19,2033931,cc67167a-c26-4589-9548-000000000466
32604,189,Y,2021-12-20,595361,cc77167a-c27-4589-9548-000000000467
55259,174,N,2021-01-21,5603431,cc87167a-c28-4589-9548-000000000468
66730,190,Y,2021-02-22,6717131,cc97167a-c29-4589-9548-000000000469
88532,875,N,2021-03-23,5460431,cc07167a-c20-4589-9548-000000000470
9498,799,N,2021-04-24,2033931,cc17167a-c21-4589-9548-000000000471
55402,925,Y,2021-05-25,595361,cc27167a-c22-4589-9548-000000000472
39252,56,Y,2021-06-26,5603431,cc37167a-c23-4589-9548-000000000473
85951,115,N,2021-07-27,6717131,cc47167a-c24-4589-9548-000000000474
31950,124,N,2021-08-28,5460431,cc57167a-c25-4589-9548-000000000475
1154,478,N,2021-09-01,2033931,cc67167a-c26-4589-9548-000000000476
8131,372,N,2021-10-02,595361,cc77167a-c27-4589-9548-000000000477
22123,673,N,2021-11-03,5603431,cc87167a-c28-4589-9548-000000000478
25019,681,Y,2021-12-04,6717131,cc97167a-c29-4589-9548-000000000479
17856,559,N,2021-01-05,5460431,cc07167a-c20-4589-9548-000000000480
59670,288,Y,2021-02-06,2033931,cc17167a-c21-4589-9548-000000000481
74703,889,N,2021-03-07,595361,cc27167a-c22-4589-9548-000000000482
43355,732,Y,2021-04-08,5603431,cc37167a-c23-4589-9548-000000000483
12548,167,N,2021-05-09,6717131,cc47167a-c24-4589-9548-000000000484
41045,196,Y,2021-06-10,5460431,cc57167a-c25-4589-9548-000000000485
59615,689,N,2021-07-11,2033931,cc67167a-c26-4589-9548-000000000486
8576,716,Y,2021-08-12,595361,cc77167a-c27-4589-9548-000000000487
42468,371,Y,2021-09-13,5603431,cc87167a-c28-4589-9548-000000000488
3884,985,Y,2021-10-14,6717131,cc97167a-c29-4589-9548-000000000489
33361,56,N,2021-11-15,5460431,cc07167a-c20-4589-9548-000000000490
17122,515,Y,2021-12-16,2033931,cc17167a-c21-4589-9548-000000000491
35708,521,N,2021-01-17,595361,cc27167a-c22-4589-9548-000000000492
32384,75,N,2021-02-18,5603431,cc37167a-c23-4589-9548-000000000493
9799,136,Y,2021-03-19,6717131,cc47167a-c24-4589-9548-000000000494
39899,390,N,2021-04-20,5460431,cc57167a-c25-4589-9548-000000000495
19766,478,Y,2021-05-21,2033931,cc67167a-c26-4589-9548-000000000496
34643,543,N,2021-06-22,595361,cc77167a-c27-4589-9548-000000000497
40027,924,Y,2021-07-23,5603431,cc87167a-c28-4589-9548-000000000498
16962,141,Y,2021-08-24,6717131,cc97167a-c29-4589-9548-000000000499
46476,954,N,2021-09-25,5460431,cc07167a-c20-4589-9548-000000000500
66136,156,Y,2021-10-26,2033931,cc17167a-c21-4589-9548-000000000501
58292,159,Y,2021-11-27,595361,cc27167a-c22-4589-9548-000000000502
56811,186,N,2021-12-28,5603431,cc37167a-c23-4589-9548-000000000503
33227,844,Y,2021-01-01,6717131,cc47167a-c24-4589-9548-000000000504
4432,998,N,2021-02-02,5460431,cc57167a-c25-4589-9548-000000000505
54902,352,Y,2021-03-03,2033931,cc67167a-c26-4589-9548-000000000506
70100,839,N,2021-04-04,595361,cc77167a-c27-4589-9548-000000000507
76050,730,N,2021-05-05,5603431,cc87167a-c28-4589-9548-000000000508
73694,778,Y,2021-06-06,6717131,cc97167a-c29-4589-9548-000000000509
7377,564,N,2021-07-07,5460431,cc07167a-c20-4589-9548-000000000510
59182,788,N,2021-08-08,2033931,cc17167a-c21-4589-9548-000000000511
10898,617,N,2021-09-09,595361,cc27167a-c22-4589-9548-000000000512
75835,664,Y,2021-10-10,5603431,cc37167a-c23-4589-9548-000000000513
75065,413,N,2021-11-11,6717131,cc47167a-c24-4589-9548-000000000514
56818,538,N,2021-12-12,5460431,cc57167a-c25-4589-9548-000000000515
66687,32,N,2021-01-13,2033931,cc67167a-c26-4589-9548-000000000516
25591,703,N,2021-02-14,595361,cc77167a-c27-4589-9548-000000000517
12604,213,Y,2021-03-15,5603431,cc87167a-c28-4589-9548-000000000518
14979,154,N,2021-04-16,6717131,cc97167a-c29-4589-9548-000000000519
19605,407,Y,2021-05-17,5460431,cc07167a-c20-4589-9548-000000000520
37167,28,Y,2021-06-18,2033931,cc17167a-c21-4589-9548-000000000521
10063,250,N,2021-07-19,595361,cc27167a-c22-4589-9548-000000000522
30140,684,N,2021-08-20,5603431,cc37167a-c23-4589-9548-000000000523
74101,581,Y,2021-09-21,6717131,cc47167a-c24-4589-9548-000000000524
98073,839,N,2021-10-22,5460431,cc57167a-c25-4589-9548-000000000525
37161,317,Y,2021-11-23,2033931,cc67167a-c26-4589-9548-000000000526
3820,202,Y,2021-12-24,595361,cc77167a-c27-4589-9548-000000000527
92818,474,N,2021-01-25,5603431,cc87167a-c28-4589-9548-000000000528
59740,181,Y,2021-02-26,6717131,cc97167a-c29-4589-9548-000000000529
56240,883,N,2021-03-27,5460431,cc07167a-c20-4589-9548-000000000530
3261,260,N,2021-04-28,2033931,cc17167a-c21-4589-9548-000000000531
99407,465,N,2021-05-01,595361,cc27167a-c22-4589-9548-000000000532
3881,640,N,2021-06-02,5603431,cc37167a-c23-4589-9548-000000000533
58217,60,Y,2021-07-03,6717131,cc47167a-c24-4589-9548-000000000534
61087,448,Y,2021-08-04,5460431,cc57167a-c25-4589-9548-000000000535
93345,284,Y,2021-09-05,2033931,cc67167a-c26-4589-9548-000000000536
85455,95,Y,2021-10-06,595361,cc77167a-c27-4589-9548-000000000537
73173,440,N,2021-11-07,5603431,cc87167a-c28-4589-9548-000000000538
92412,726,Y,2021-12-08,6717131,cc97167a-c29-4589-9548-000000000539
37569,261,Y,2021-01-09,5460431,cc07167a-c20-4589-9548-000000000540
23954,807,Y,2021-02-10,2033931,cc17167a-c21-4589-9548-000000000541
34141,390,Y,2021-03-11,595361,cc27167a-c22-4589-9548-000000000542
2895,10,Y,2021-04-12,5603431,cc37167a-c23-4589-9548-000000000543
38938,833,Y,2021-05-13,6717131,cc47167a-c24-4589-9548-000000000544
80759,24,Y,2021-06-14,5460431,cc57167a-c25-4589-9548-000000000545
23220,447,N,2021-07-15,2033931,cc67167a-c26-4589-9548-000000000546
28762,246,N,2021-08-16,595361,cc77167a-c27-4589-9548-000000000547
63029,151,Y,2021-09-17,5603431,cc87167a-c28-4589-9548-000000000548
25459,67,N,2021-10-18,6717131,cc97167a-c29-4589-9548-000000000549
7110,839,N,2021-11-19,5460431,cc07167a-c20-4589-9548-000000000550
1483,206,N,2021-12-20,2033931,cc17167a-c21-4589-9548-000000000551
84478,895,Y,2021-01-21,595361,cc27167a-c22-4589-9548-000000000552
93420,539,Y,2021-02-22,5603431,cc37167a-c23-4589-9548-000000000553
39660,926,Y,2021-03-23,6717131,cc47167a-c24-4589-9548-000000000554
39144,866,Y,2021-04-24,5460431,cc57167a-c25-4589-9548-000000000555
94676,529,Y,2021-05-25,2033931,cc67167a-c26-4589-9548-000000000556
76073,87,Y,2021-06-26,595361,cc77167a-c27-4589-9548-000000000557
3304,804,N,2021-07-27,5603431,cc87167a-c28-4589-9548-000000000558
30586,739,N,2021-08-28,6717131,cc97167a-c29-4589-9548-000000000559
30925,138,N,2021-09-01,5460431,cc07167a-c20-4589-9548-000000000560
6464,180,N,2021-10-02,2033931,cc17167a-c21-4589-9548-000000000561
22518,163,Y,2021-11-03,595361,cc27167a-c22-4589-9548-000000000562
69644,85,N,2021-12-04,5603431,cc37167a-c23-4589-9548-000000000563
72569,248,Y,2021-01-05,6717131,cc47167a-c24-4589-9548-000000000564
72183,458,Y,2021-02-06,5460431,cc57167a-c25-4589-9548-000000000565
72893,511,Y,2021-03-07,2033931,cc67167a-c26-4589-9548-000000000566
93672,832,Y,2021-04-08,595361,cc77167a-c27-4589-9548-000000000567
72141,477,N,2021-05-09,5603431,cc87167a-c28-4589-9548-000000000568
59711,78,N,2021-06-10,6717131,cc97167a-c29-4589-9548-000000000569
42278,360,Y,2021-07-11,5460431,cc07167a-c20-4589-9548-000000000570
60380,156,N,2021-08-12,2033931,cc17167a-c21-4589-9548-000000000571
98781,443,N,2021-09-13,595361,cc27167a-c22-4589-9548-000000000572
76768,565,Y,2021-10-14,5603431,cc37167a-c23-4589-9548-000000000573
29588,525,N,2021-11-15,6717131,cc47167a-c24-4589-9548-000000000574
63010,812,Y,2021-12-16,5460431,cc57167a-c25-4589-9548-000000000575
26132,575,N,2021-01-17,2033931,cc67167a-c26-4589-9548-000000000576
1845,922,N,2021-02-18,595361,cc77167a-c27-4589-9548-000000000577
81914,461,N,2021-03-19,5603431,cc87167a-c28-4589-9548-000000000578
67816,891,Y,2021-04-20,6717131,cc97167a-c29-4589-9548-000000000579
55615,974,N,2021-05-21,5460431,cc07167a-c20-4589-9548-000000000580
2900,252,Y,2021-06-22,2033931,cc17167a-c21-4589-9548-000000000581
13099,928,N,2021-07-23,595361,cc27167a-c22-4589-9548-000000000582
66003,416,Y,2021-08-24,5603431,cc37167a-c23-4589-9548-000000000583
61832,928,N,2021-09-25,6717131,cc47167a-c24-4589-9548-000000000584
21450,694,N,2021-10-26,5460431,cc57167a-c25-4589-9548-000000000585
2602,898,Y,2021-11-27,2033931,cc67167a-c26-4589-9548-000000000586
74572,334,Y,2021-12-28,595361,cc77167a-c27-4589-9548-000000000587
30988,454,Y,2021-01-01,5603431,cc87167a-c28-4589-9548-000000000588
96287,111,Y,2021-02-02,6717131,cc97167a-c29-4589-9548-000000000589
53195,680,Y,2021-03-03,5460431,cc07167a-c20-4589-9548-000000000590
11140,502,N,2021-04-04,2033931,cc17167a-c21-4589-9548-000000000591
27854,998,Y,2021-05-05,595361,cc27167a-c22-4589-9548-000000000592
10165,623,N,2021-06-06,5603431,cc37167a-c23-4589-9548-000000000593
10585,668,Y,2021-07-07,6717131,cc47167a-c24-4589-9548-000000000594
25527,734,Y,2021-08-08,5460431,cc57167a-c25-4589-9548-000000000595
7399,560,Y,2021-09-09,2033931,cc67167a-c26-4589-9548-000000000596
7599,21,N,2021-10-10,595361,cc77167a-c27-4589-9548-000000000597
49030,594,N,2021-11-11,5603431,cc87167a-c28-4589-9548-000000000598
10843,85,N,2021-12-12,6717131,cc97167a-c29-4589-9548-000000000599
28946,441,N,2021-01-13,5460431,cc07167a-c20-4589-9548-000000000600
68940,510,Y,2021-02-14,2033931,cc17167a-c21-4589-9548-000000000601
1152,852,N,2021-03-15,595361,cc27167a-c22-4589-9548-000000000602
59527,455,Y,2021-04-16,5603431,cc37167a-c23-4589-9548-000000000603
36483,180,N,2021-05-17,6717131,cc47167a-c24-4589-9548-000000000604
40751,193,N,2021-06-18,5460431,cc57167a-c25-4589-9548-000000000605
79386,130,N,2021-07-19,2033931,cc67167a-c26-4589-9548-000000000606
14501,253,Y,2021-08-20,595361,cc77167a-c27-4589-9548-000000000607
81028,863,N,2021-09-21,5603431,cc87167a-c28-4589-9548-000000000608
79715,8,N,2021-10-22,6717131,cc97167a-c29-4589-9548-000000000609
51164,723,Y,2021-11-23,5460431,cc07167a-c20-4589-9548-000000000610
79179,207,N,2021-12-24,2033931,cc17167a-c21-4589-9548-000000000611
74162,699,N,2021-01-25,595361,cc27167a-c22-4589-9548-000000000612
7703,10,Y,2021-02-26,5603431,cc37167a-c23-4589-9548-000000000613
42704,725,Y,2021-03-27,6717131,cc47167a-c24-4589-9548-000000000614
71681,957,N,2021-04-28,5460431,cc57167a-c25-4589-9548-000000000615
85068,709,N,2021-05-01,2033931,cc67167a-c26-4589-9548-000000000616
68626,824,N,2021-06-02,595361,cc77167a-c27-4589-9548-000000000617
46227,510,N,2021-07-03,5603431,cc87167a-c28-4589-9548-000000000618
84861,273,Y,2021-08-04,6717131,cc97167a-c29-4589-9548-000000000619
55791,510,N,2021-09-05,5460431,cc07167a-c20-4589-9548-000000000620
28616,719,N,2021-10-06,2033931,cc17167a-c21-4589-9548-000000000621
66999,920,N,2021-11-07,595361,cc27167a-c22-4589-9548-000000000622
28357,661,Y,2021-12-08,5603431,cc37167a-c23-4589-9548-000000000623
19219,912,Y,2021-01-09,6717131,cc47167a-c24-4589-9548-000000000624
11255,709,N,2021-02-10,5460431,cc57167a-c25-4589-9548-000000000625
84475,106,Y,2021-03-11,2033931,cc67167a-c26-4589-9548-000000000626
91155,572,N,2021-04-12,595361,cc77167a-c27-4589-9548-000000000627
30390,834,N,2021-05-13,5603431,cc87167a-c28-4589-9548-000000000628
2503,2,Y,2021-06-14,6717131,cc97167a-c29-4589-9548-000000000629
82853,349,Y,2021-07-15,5460431,cc07167a-c20-4589-9548-000000000630
42995,550,N,2021-08-16,2033931,cc17167a-c21-4589-9548-000000000631
18691,537,N,2021-09-17,595361,cc27167a-c22-4589-9548-000000000632
17463,728,N,2021-10-18,5603431,cc37167a-c23-4589-9548-000000000633
64810,23,Y,2021-11-19,6717131,cc47167a-c24-4589-9548-000000000634
49317,993,N,2021-12-20,5460431,cc57167a-c25-4589-9548-000000000635
78205,881,Y,2021-01-21,2033931,cc67167a-c26-4589-9548-000000000636
27378,784,Y,2021-02-22,595361,cc77167a-c27-4589-9548-000000000637
88841,583,N,2021-03-23,5603431,cc87167a-c28-4589-9548-000000000638
46501,752,Y,2021-04-24,6717131,cc97167a-c29-4589-9548-000000000639
80592,50,Y,2021-05-25,5460431,cc07167a-c20-4589-9548-000000000640
57193,629,Y,2021-06-26,2033931,cc17167a-c21-4589-9548-000000000641
63768,79,Y,2021-07-27,595361,cc27167a-c22-4589-9548-000000000642
21472,888,Y,2021-08-28,5603431,cc37167a-c23-4589-9548-000000000643
8851,847,Y,2021-09-01,6717131,cc47167a-c24-4589-9548-000000000644
48105,814,N,2021-10-02,5460431,cc57167a-c25-4589-9548-000000000645
78131,600,Y,2021-11-03,2033931,cc67167a-c26-4589-9548-000000000646
74511,851,N,2021-12-04,595361,cc77167a-c27-4589-9548-000000000647
84397,117,N,2021-01-05,5603431,cc87167a-c28-4589-9548-000000000648
36542,449,Y,2021-02-06,6717131,cc97167a-c29-4589-9548-000000000649
81738,211,N,2021-03-07,5460431,cc07167a-c20-4589-9548-000000000650
27141,736,N,2021-04-08,2033931,cc17167a-c21-4589-9548-000000000651
1055,221,Y,2021-05-09,595361,cc27167a-c22-4589-9548-000000000652
93992,994,Y,2021-06-10,5603431,cc37167a-c23-4589-9548-000000000653
23029,929,Y,2021-07-11,6717131,cc47167a-c24-4589-9548-000000000654
1882,200,Y,2021-08-12,5460431,cc57167a-c25-4589-9548-000000000655
85801,297,N,2021-09-13,2033931,cc67167a-c26-4589-9548-000000000656
95786,829,Y,2021-10-14,595361,cc77167a-c27-4589-9548-000000000657
72867,215,N,2021-11-15,5603431,cc87167a-c28-4589-9548-000000000658
50715,472,Y,2021-12-16,6717131,cc97167a-c29-4589-9548-000000000659
37691,338,Y,2021-01-17,5460431,cc07167a-c20-4589-9548-000000000660
93868,731,N,2021-02-18,2033931,cc17167a-c21-4589-9548-000000000661
51511,429,Y,2021-03-19,595361,cc27167a-c22-4589-9548-000000000662
42391,431,Y,2021-04-20,5603431,cc37167a-c23-4589-9548-000000000663
35759,783,Y,2021-05-21,6717131,cc47167a-c24-4589-9548-000000000664
26945,659,Y,2021-06-22,5460431,cc57167a-c25-4589-9548-000000000665
5805,851,N,2021-07-23,2033931,cc67167a-c26-4589-9548-000000000666
5529,977,Y,2021-08-24,595361,cc77167a-c27-4589-9548-000000000667
34493,965,N,2021-09-25,5603431,cc87167a-c28-4589-9548-000000000668
49123,717,Y,2021-10-26,6717131,cc97167a-c29-4589-9548-000000000669
17372,709,Y,2021-11-27,5460431,cc07167a-c20-4589-9548-000000000670
41027,710,Y,2021-12-28,2033931,cc17167a-c21-4589-9548-000000000671
44845,462,Y,2021-01-01,595361,cc27167a-c22-4589-9548-000000000672
82073,443,N,2021-02-02,5603431,cc37167a-c23-4589-9548-000000000673
81655,792,Y,2021-03-03,6717131,cc47167a-c24-4589-9548-000000000674
47598,714,N,2021-04-04,5460431,cc57167a-c25-4589-9548-000000000675
